movie_pic,score,movie_name,score_num,ranking
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1872222989.jpg,8.5,通往自由的通道,1625,58
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2466653393.jpg,8.5,笔中情,1102,59
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2231932406.jpg,8.4,王牌特工：特工学院,345638,60
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173855883.jpg,8.4,变脸,213302,61
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p898634801.jpg,8.4,速度与激情5,213102,62
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p459054512.jpg,8.4,黑客帝国2：重装上阵,142685,63
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2173716829.jpg,8.4,罪恶之城,136079,64
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1601948450.jpg,8.4,角斗士,125086,65
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2001994907.jpg,8.4,暗战,115469,66
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1349162079.jpg,8.4,神探,107461,67
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1075586949.jpg,8.4,黄海,82274,68
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1971419890.jpg,8.4,王牌对王牌,65539,69
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2193849510.jpg,8.4,盗火线,65521,70
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2204678296.jpg,8.4,精武门,15118,71
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1557229084.jpg,8.4,杀死比尔整个血腥事件,10747,72
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p647422117.jpg,8.4,蜘蛛巢城,8981,73
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2374380368.jpg,8.4,侠女,7906,74
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2204586557.jpg,8.4,最长的一天,7180,75
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p709489485.jpg,8.4,红线,3990,76
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p700027492.jpg,8.4,飞行器里的好小伙，或我是怎样花25小时11分从伦敦飞到巴黎,3577,77
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1690617156.jpg,8.4,福禄双霸天,1782,78
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1845500552.jpg,8.4,忍者小英雄,1061,79
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2233706697.jpg,8.3,速度与激情7,262462,80
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2431980130.jpg,8.3,金刚狼3：殊死一战,230989,81
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p958008320.jpg,8.3,无间道2,160651,82
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1361412292.jpg,8.3,买凶拍人,93740,83
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p449619623.jpg,8.3,热血警探,88511,84
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p838966341.jpg,8.3,笑傲江湖2：东方不败,86555,85
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p732941361.jpg,8.3,星球大战,63040,86
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1173371709.jpg,8.3,太极旗飘扬,53181,87
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p460797308.jpg,8.3,天国王朝,47530,88
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p732934345.jpg,8.3,星球大战3：绝地归来,45631,89
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2211804326.jpg,8.3,喋血双雄,37064,90
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1929459409.jpg,8.3,一个字头的诞生,31384,91
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178157710.jpg,8.3,荒野大镖客,20759,92
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p711283071.jpg,8.3,阿基拉,20287,93
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2043193073.jpg,8.3,正义联盟：闪点悖论,10954,94
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p966600647.jpg,8.3,日落黄沙,4771,95
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p812944998.jpg,8.3,胜利之光,4541,96
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2211631400.jpg,8.3,战国英豪,4012,97
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p573741249.jpg,8.3,菜鸟总动员：毕业,2305,98
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2159140789.jpg,8.3,飞出个未来大电影2：万背之兽,2210,99
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2356056022.jpg,8.3,孟菲斯美女号,2063,100
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2177756215.jpg,8.3,摔角狂热 30,1025,101
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2255028780.jpg,8.2,西游记之大圣归来,377801,102
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2360940399.jpg,8.2,釜山行,366804,103
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1382432968.jpg,8.2,碟中谍4,258389,104
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2181156848.jpg,8.2,X战警：逆转未来,254520,105
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1086352249.jpg,8.2,第九区,227316,106
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2219406504.jpg,8.2,霍比特人3：五军之战,196051,107
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2166784595.jpg,8.2,霍比特人2：史矛革之战,195622,108
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1563566300.jpg,8.2,蝙蝠侠：侠影之谜,139710,109
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1595764830.jpg,8.2,飓风营救,130242,110
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p533908031.jpg,8.2,星球大战前传3：西斯的复仇,54909,111
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2431081842.jpg,8.2,精武英雄,53015,112
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p847639662.jpg,8.2,星球大战2：帝国反击战,49158,113
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2221176547.jpg,8.2,最终幻想7：圣子降临,40433,114
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p874655660.jpg,8.2,雌雄大盗,23564,115
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2191163236.jpg,8.2,猛龙过江,18137,116
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2198650728.jpg,8.2,追捕,16604,117
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1971441788.jpg,8.2,卡桑德拉大桥,14846,118
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2164031149.jpg,8.2,蝙蝠侠：红影迷踪,6620,119
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2026621551.jpg,8.2,白色严冬,6577,120
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1899389314.jpg,8.2,奏鸣曲,6467,121
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2153740677.jpg,8.2,老人Z,5351,122
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p875109798.jpg,8.2,关山飞渡,4529,123
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1137689394.jpg,8.2,机动警察剧场版1,3771,124
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1986324385.jpg,8.2,桃色血案,3630,125
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p743548555.jpg,8.2,天与地,2777,126
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2200936263.jpg,8.2,迎春阁之风波,2528,127
