movie_pic,score,movie_name,score_num,ranking
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453723669.jpg,8.9,被嫌弃的松子的一生,293087,60
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480383375.jpg,8.8,致命魔术,351996,61
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173580603.jpg,9.2,小鞋子,140652,62
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1374546770.jpg,8.8,勇敢的心,300419,63
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2118532944.jpg,9.1,素媛,185723,64
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p480956937.jpg,8.7,剪刀手爱德华,493475,65
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p453788577.jpg,8.9,音乐之声,236293,66
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910902213.jpg,8.8,低俗小说,341651,67
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2192535722.jpg,8.7,本杰明·巴顿奇事,401243,68
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1910908765.jpg,8.8,黑客帝国,286660,69
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1593414327.jpg,8.7,沉默的羔羊,359809,70
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p594972928.jpg,8.8,入殓师,323466,71
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1014542496.jpg,8.9,拯救大兵瑞恩,242489,72
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792400696.jpg,8.7,西西里的美丽传说,355649,73
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2209066019.jpg,8.7,蝴蝶效应,388212,74
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1820615077.jpg,8.9,玛丽和马克思,235022,75
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1512562287.jpg,8.7,让子弹飞,632255,76
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p465939041.jpg,8.8,春光乍泄,250645,77
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p480965695.jpg,8.7,心灵捕手,275166,78
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2184505167.jpg,9.2,大闹天宫,100693,79
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1613191025.jpg,8.8,幽灵公主,238118,80
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p967457079.jpg,8.7,阳光灿烂的日子,274292,81
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2220184425.jpg,8.8,第六感,238227,82
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p792381411.jpg,8.7,重庆森林,335040,83
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p692813374.jpg,8.7,大鱼,255843,84
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1993903133.jpg,8.7,射雕英雄传之东成西就,279502,85
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1832875827.jpg,8.6,禁闭岛,364244,86
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2223011274.jpg,8.8,甜蜜蜜,235351,87
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1546987967.jpg,9,狩猎,130234,88
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1374786017.jpg,8.8,阳光姐妹淘,271575,89
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2119675128.jpg,8.9,一一,158031,90
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452088641.jpg,8.9,末代皇帝,168271,91
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453720880.jpg,8.6,致命ID,322340,92
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p455677490.jpg,8.9,上帝之城,159915,93
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2498971355.jpg,8.7,看不见的客人,282362,94
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p689520756.jpg,8.7,告白,346418,95
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2178872593.jpg,8.7,布达佩斯大饭店,313045,96
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p513535588.jpg,8.6,断背山,321527,97
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1596085504.jpg,8.6,加勒比海盗,347028,98
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p453924541.jpg,8.7,猫鼠游戏,226701,99
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p804947166.jpg,8.7,哈利·波特与魔法石,256528,100
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173707976.jpg,9.2,摩登时代,89386,101
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452582315.jpg,8.7,爱在黎明破晓前,222286,102
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2180085848.jpg,8.6,阿凡达,532607,103
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1917567652.jpg,8.8,风之谷,177363,104
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1473670352.jpg,8.9,穿条纹睡衣的男孩,145710,105
